1495553710_rosario2\descriptor.aod|C:\Users\gracielarr\Desktop\rosario2mosis\1495553710_rosario2\descriptor.aod|0
FreeHand 6 257
Measurement 263 1
Plane 264 1
Outcrop 265 1
UnityTexture 266 4
end_header
3 TAG 2 -117.4299 -0.7718277 -187.5219 -111.2946 -1.041191 -192.7791  0a85f4f9-ff47-16f4-cbf7-865951b0a132
3 TAG 2 -139.2712 4.133255 138.176 -139.0231 3.478699 119.9492  2fd7c7ec-e192-e9a8-56bd-0f471eca863c
3 TAG 3 -135.0313 1.165398 -169.0614 -134.908 0.7282257 -169.7581 -122.4936 -0.2425156 -182.8054  c4d002a7-9fe2-ef2f-5370-96a0c6066a8b
3 TAG 5 -134.2533 2.34977 -130.4292 -134.383 0.3159409 -135.203 -135.0499 -0.9799957 -140.8837 -135.2706 0.5659256 -145.9018 -137.1485 0.2045059 -159.9866  2773a0f0-5efd-3c50-1f47-d6e157090639
3 TAG 8 -139.3167 4.150471 104.7949 -140.3718 4.270306 89.22299 -141.2667 4.135639 78.12266 -140.9007 3.353771 68.48782 -141.5021 4.371391 63.8877 -142.4237 5.070232 54.55227 -142.5358 4.519785 51.53301 -143.3126 4.449923 34.03508  b8f45d4e-9753-ada0-50cc-187d06fe0de4
3 TAG 7 -136.326 3.814339 -58.3812 -135.2673 2.630173 -72.861 -136.5027 3.042542 -87.83079 -135.9048 2.364723 -94.9257 -135.6587 1.620155 -99.47798 -136.3212 1.867752 -107.1396 -135.1983 2.522644 -112.2839  bd60049b-5513-d7ce-3ad2-f85b0702633f
3 TAG 2 -144.1262 4.233292 20.20763 -141.0335 3.82563 -15.08433  59cc28ff-cf69-7f42-7b5a-f5cced6bce14
3 TAG 3 -138.0078 2.909019 -34.56966 -137.014 2.573021 -40.21972 -137.881 2.897652 -49.05164  f536a4c3-aeb2-c665-6a3a-3ec40778d4f0
3 TAG 3 -100.6465 -2.270973 -203.1287 -96.30366 -3.42289 -207.1138 -93.7903 -3.052612 -210.2602  22d869e5-0661-c702-c808-b2cd1bc89b40
3 TAG 2 -93.08154 -1.560425 -184.3034 -110.8598 -0.4215469 -192.4319  42536b57-c2ed-3be5-27d2-872185aa13d8
3 TAG 2 -101.5386 -0.7202072 -172.2122 -105.0016 -1.19648 -186.7921  488af529-8541-71f1-3fd0-73de92ca9c60
3 TAG 2 -121.5612 -0.03987885 -175.091 -120.2031 -1.270363 -186.035  aecdf2bc-5a34-bcde-edc3-138f426f1da2
3 TAG 2 -104.7719 -1.051933 -179.1748 -119.475 -0.5408554 -182.5053  f64407ad-7d8b-e12e-b5cb-17163acc6e39
3 TAG 2 -138.4463 2.246742 -171.6887 -141.0861 -2.597244 -188.5954  17d73002-ba92-b0e6-f8d9-fdaf6e894227
3 TAG 3 -155.2957 0.4205017 -173.298 -166.543 1.267372 -180.8133 -172.3513 0.7331924 -185.6613  54d68711-3906-b151-3cf1-ad951d84ce66
3 TAG 3 -180.9505 -0.01455688 -199.8823 -174.3249 -0.626564 -198.8574 -167.7595 0.3781662 -197.1692  3ded1ae6-1b98-5813-328d-cc9f3c45003c
3 TAG 2 -176.8925 -0.2164001 -210.2749 -176.7643 -0.71315 -206.0185  bb5832e5-428c-3c1b-165e-1d4062823df7
3 TAG 2 -158.3278 0.8310013 -181.8098 -159.5753 0.1508102 -194.5157  c12d5977-3a49-5b2c-f415-7802cf3abcc3
3 TAG 2 -160.9481 -0.05598831 -200.5347 -160.7531 -1.09211 -214.0704  2dad2ffe-94be-cc8b-55f6-9a40fc8d6a25
3 TAG 2 -159.7148 1.106014 -165.8335 -159.4043 1.177357 -175.2242  6b7a4331-6837-770f-1ade-4e3ec073291f
3 TAG 2 -133.3973 0.8042908 -136.0896 -120.5644 1.498718 -129.2216  1e94fefd-82de-b714-c753-1b5ac98f6bcb
3 TAG 2 -129.6044 2.596619 -122.0766 -120.2594 1.729488 -128.9623  2bcde560-93b2-c603-f0a0-d7e83335d472
3 TAG 2 -132.3864 1.040398 -137.2663 -127.044 0.3838043 -142.3542  42ae038f-6913-27b3-3e49-d0795d5d4330
3 TAG 2 -132.9052 0.6112213 -165.2038 -123.6547 -0.9164429 -159.1513  82da9b02-c9cb-2af4-520c-5cc156fbf88b
3 TAG 5 -135.5229 0.3228226 -159.3819 -123.2465 -0.04942322 -154.0331 -112.5801 -1.030983 -150.6044 -103.5673 -1.100128 -147.8267 -90.01597 0.7512894 -140.8915  91e9ea7e-93f2-4505-ae8d-a0c280cb6157
3 TAG 4 -118.1281 -0.1998062 -166.8886 -104.1503 -1.651344 -160.1343 -97.5998 -0.8303146 -156.172 -93.03067 -1.013451 -154.2121  707ec604-80ea-d611-1baf-fc69174fca5e
3 TAG 2 -176.0475 0.480751 -159.679 -163.405 1.665611 -148.601  dbc4bcf3-6e00-c0bb-0fbd-dca354a809c9
3 TAG 2 -156.2885 1.757492 -134.7125 -146.2037 1.402908 -129.7707  ce008d86-2cd4-c979-9235-358f95114509
3 TAG 2 -127.7077 1.796104 -115.6946 -105.6677 2.674377 -103.1604  0aad855c-d736-ad9f-d472-5234d52c5d96
3 TAG 2 -113.466 2.23925 -123.9567 -96.91461 2.727455 -112.6493  e335a498-6dbe-021a-75cc-a669d781e7b2
3 TAG 3 -96.44974 1.390091 -124.953 -97.53645 1.802231 -125.4557 -84.63496 0.8115463 -117.8163  3270f851-74c5-c97b-711d-b821cc75ae5b
3 TAG 3 -83.87715 0.5283813 -116.3616 -75.15 2.516212 -107.1983 -72.35315 2.729225 -104.704  04fdaf8e-b919-d7a6-3c60-85e9314181d3
3 TAG 2 -71.40752 3.028694 -104.8691 -61.76529 2.047165 -98.61099  d085ddb5-13eb-8b88-56f4-4fc89c6e2606
